brand,product,name,specific,lightness,hex,lightToDark,numbers,id
SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,Mahogany,59,0.503921568627451,#A26F5F,True,59.0,66.0
SEPHORA COLLECTION,Matte Perfection Full Coverage Foundation,Ebony,59,0.507843137254902,#99736A,True,59.0,70.0
SEPHORA COLLECTION,Best Skin Ever Liquid Foundation,N,59,0.427450980392157,#966844,True,59.0,69.0
It Cosmetics,Your Skin But Better Foundation + Skincare,Deep Warm,60,0.307843137254902,#73492A,True,60.0,75.0
KVD Vegan Beauty,True Portrait Medium Coverage Shake Foundation,Tan,060,0.533333333333333,#B88558,True,60.0,57.0
Urban Decay Cosmetics,Hydromaniac Glowy Tinted Hydrator Foundation,,60,0.529411764705882,#BF814F,True,60.0,76.0
florence by mills,Like a Light Skin Tint,,LM060,0.668627450980392,#D6A17F,True,60.0,77.0
ColourPop,Pretty Fresh Foundation,Light,60N,0.747058823529412,#D7B9A6,True,60.0,65.0
ZOEVA,Authentik Skin Natural Luminous Foundation,Brave,060N,0.754901960784314,#E7BD9A,True,60.0,78.0
Catrice,HD Liquid Coverage Foundation,Latte Macchiato Beige,060,0.482352941176471,#A67950,True,60.0,59.0
SEPHORA COLLECTION,Matte Perfection Powder Foundation,Warm Toffee,60,0.552941176470588,#AF846B,True,60.0,60.0
SEPHORA COLLECTION,MicroSmooth Baked Powder Foundation,Deep Ebony Sephora Quality Way-Nice Price,60,0.466666666666667,#9E6D50,True,60.0,72.0
Natasha Denona,Transformatte Pore Vanishing Matte Foundation,,60WY,0.801960784313726,#ECCCAD,True,60.0,67.0
Dior,Diorskin Forever Undercover Foundation,Light Mocha,060,0.456862745098039,#AD603C,True,60.0,73.0
Bite Beauty,Changemaker Supercharged Micellar Foundation,,M60,0.762745098039216,#EBB29A,True,60.0,82.0
Natasha Denona,Foundation X+,WYMedium,60,0.733333333333333,#E0B196,True,60.0,68.0
It Cosmetics,Your Skin But Better Foundation + Skincare,Deep Neutral,61,0.274509803921569,#6A3C22,True,61.0,75.0
SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,Dark Chocolate,61,0.494117647058824,#9B6B61,True,61.0,66.0
SEPHORA COLLECTION,Best Skin Ever Liquid Foundation,P,61,0.454901960784314,#9F6C49,True,61.0,69.0
It Cosmetics,Your Skin But Better Foundation + Skincare,Deep Cool,62,0.26078431372549,#603725,True,62.0,75.0
Clinique,Superbalanced Makeup,Porcelain Beige,62,0.97843137254902,#FAFAF9,,62.0,
SEPHORA COLLECTION,Matte Perfection Powder Foundation,Toffee Spice,62,0.53921568627451,#AD7D66,True,62.0,60.0
It Cosmetics,Your Skin But Better Foundation + Skincare,Deep Cool,63,0.313725490196078,#673F39,True,63.0,75.0
KVD Vegan Beauty,True Portrait Medium Coverage Shake Foundation,Tan,063,0.517647058823529,#B27E56,True,63.0,57.0
SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,Sienna,63,0.476470588235294,#926761,True,63.0,66.0
SEPHORA COLLECTION,Best Skin Ever Liquid Foundation,P,63,0.409803921568627,#896448,True,63.0,69.0
It Cosmetics,Your Skin But Better Foundation + Skincare,Deep Cool,64,0.333333333333333,#644846,True,64.0,75.0
SEPHORA COLLECTION,Matte Perfection Powder Foundation,Neutral Mocha,64,0.5,#9E7461,True,64.0,60.0
SEPHORA COLLECTION,Matte Perfection Full Coverage Foundation,Coffee,64,0.509803921568627,#98736C,True,64.0,70.0
Catrice,HD Liquid Coverage Foundation,Bronze Beige,065,0.464705882352941,#A47349,True,65.0,59.0
SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,Deep Dark Ebony,65,0.307843137254902,#6A4733,True,65.0,66.0
Bite Beauty,Changemaker Supercharged Micellar Foundation,,M65,0.752941176470588,#E8B298,True,65.0,82.0
Natasha Denona,Face Glow Foundation,MD,65,0.358823529411765,#7D543A,True,65.0,84.0
SEPHORA COLLECTION,Best Skin Ever Liquid Foundation,N,65,0.364705882352941,#805C3A,True,65.0,69.0
SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,Chestnut,65.5,0.450980392156863,#87625F,True,65.5,66.0
SEPHORA COLLECTION,Best Skin Ever Liquid Foundation,P,65.5,0.325490196078431,#715035,True,65.5,69.0
KVD Vegan Beauty,True Portrait Medium Coverage Shake Foundation,Tan,066,0.492156862745098,#AD7A4E,True,66.0,57.0
SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,Sandalwood,66,0.366666666666667,#745947,True,66.0,66.0
SEPHORA COLLECTION,Matte Perfection Powder Foundation,Mocha Spice,66,0.47843137254902,#96705E,True,66.0,60.0
SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,Light Espresso,66.5,0.456862745098039,#8D665C,True,66.5,66.0
SEPHORA COLLECTION,Best Skin Ever Liquid Foundation,N,66.5,0.398039215686274,#866645,True,66.5,69.0
SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,Expresso,67,0.362745098039216,#725647,True,67.0,66.0
SEPHORA COLLECTION,Best Skin Ever Liquid Foundation,P,67,0.352941176470588,#7B5739,True,67.0,69.0
KVD Vegan Beauty,True Portrait Medium Coverage Shake Foundation,Tan,068,0.476470588235294,#A8714B,True,68.0,57.0
Clinique,Even Better Glow Light Reflecting Makeup Broad Spectrum SPF 15,Brulee,WN 68,0.572549019607843,#CB8F59,,68.0,
SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,Brownie,68,0.419607843137255,#7B5E5B,True,68.0,66.0
SEPHORA COLLECTION,Matte Perfection Powder Foundation,Deep Mocha,68,0.486274509803922,#967262,True,68.0,60.0
SEPHORA COLLECTION,Best Skin Ever Liquid Foundation,N,68,0.356862745098039,#7A5A3C,True,68.0,69.0
KVD Vegan Beauty,True Portrait Medium Coverage Shake Foundation,Tan,070,0.462745098039216,#A46748,True,70.0,57.0
Urban Decay Cosmetics,Hydromaniac Glowy Tinted Hydrator Foundation,,70,0.435294117647059,#A4643A,True,70.0,76.0
Clinique,Superbalanced Makeup,Vanilla,70,0.976470588235294,#F9F9F9,,70.0,
Clinique,Stay Matte Oil-Free Makeup,Vanilla,CN 70,0.674509803921569,#D6A682,,70.0,
Clinique,Beyond Perfecting Foundation + Concealer,Vanilla,CN 70,0.674509803921569,#D6A682,,70.0,
Clinique,Even Better Glow Light Reflecting Makeup Broad Spectrum SPF 15,Vanilla,CN 70,0.684313725490196,#D9A784,,70.0,
florence by mills,Like a Light Skin Tint,,LM070,0.647058823529412,#D19A79,True,70.0,77.0
ColourPop,Pretty Fresh Foundation,Light,70W,0.731372549019608,#D8B99D,True,70.0,65.0
ZOEVA,Authentik Skin Natural Luminous Foundation,Bright,070N,0.73921568627451,#E8BA91,True,70.0,78.0
Catrice,HD Liquid Coverage Foundation,Toffee Beige,070,0.445098039215686,#A36D40,True,70.0,59.0
Essence,Pretty Natural Hydrating Foundation,Warm Cashew,70,0.605882352941176,#CA986B,True,70.0,79.0
SEPHORA COLLECTION,Matte Perfection Powder Foundation,Mocha Java,70,0.470588235294118,#8E6F62,True,70.0,60.0
Natasha Denona,Transformatte Pore Vanishing Matte Foundation,,70WN,0.652941176470588,#C89F85,True,70.0,67.0
Dior,Diorskin Forever Undercover Foundation,Dark Brown,070,0.413725490196078,#98583B,True,70.0,73.0
Bite Beauty,Changemaker Supercharged Micellar Foundation,,M70,0.735294117647059,#E3B094,True,70.0,82.0
Natasha Denona,Foundation X+,WNMedium,70,0.692156862745098,#DEAB83,True,70.0,68.0
KVD Vegan Beauty,True Portrait Medium Coverage Shake Foundation,Tan,072,0.42156862745098,#946243,True,72.0,57.0
Clinique,Superbalanced Makeup,Sunny,72,0.976470588235294,#F9F9F9,,72.0,
KVD Vegan Beauty,True Portrait Medium Coverage Shake Foundation,Tan,074,0.390196078431373,#8A603D,True,74.0,57.0
Clinique,Stay Matte Oil-Free Makeup,Beige,CN 74,0.633333333333333,#D09B73,,74.0,
Clinique,Beyond Perfecting Foundation + Concealer,Beige,CN 74,0.633333333333333,#D09B73,,74.0,
Clinique,Even Better Glow Light Reflecting Makeup Broad Spectrum SPF 15,Beige,CN 74,0.57843137254902,#C48A63,,74.0,
Natasha Denona,Transformatte Pore Vanishing Matte Foundation,,75Y,0.656862745098039,#E3A66C,True,75.0,67.0
Bite Beauty,Changemaker Supercharged Micellar Foundation,,M75,0.743137254901961,#E8B193,True,75.0,82.0
Josie Maran,Vibrancy Argan Oil Foundation Fluid,Reverent,RG75,0.541176470588235,#A97F6B,True,75.0,74.0
Natasha Denona,Foundation X+,Y Dark,75,0.676470588235294,#DAA67F,True,75.0,68.0
Natasha Denona,Face Glow Foundation,MDY,75,0.488235294117647,#A07E59,True,75.0,84.0
KVD Vegan Beauty,True Portrait Medium Coverage Shake Foundation,Tan,076,0.364705882352941,#7F573B,True,76.0,57.0
Clinique,Beyond Perfecting Foundation + Concealer,Toasted Wheat,WN 76,0.568627450980392,#C38B5F,,76.0,
Clinique,Even Better Glow Light Reflecting Makeup Broad Spectrum SPF 15,Toasted Wheat,WN 76,0.629411764705882,#D39D6E,,76.0,
KVD Vegan Beauty,True Portrait Medium Coverage Shake Foundation,Tan,078,0.349019607843137,#77533B,True,78.0,57.0
Clinique,Beyond Perfecting Foundation + Concealer,Nutty,CN 78,0.605882352941176,#CE9467,,78.0,
KVD Vegan Beauty,True Portrait Medium Coverage Shake Foundation,Deep,080,0.329411764705882,#734B35,True,80.0,57.0
Urban Decay Cosmetics,Hydromaniac Glowy Tinted Hydrator Foundation,,80,0.329411764705882,#804D28,True,80.0,76.0
Catrice,True Skin Hydrating Foundation,Neutral Pecan,080,0.386274509803922,#935332,True,80.0,58.0
florence by mills,Like a Light Skin Tint,,M080,0.645098039215686,#CA9B7F,True,80.0,77.0
ColourPop,Pretty Fresh Foundation,Medium,80W,0.703921568627451,#D7B490,True,80.0,65.0
ZOEVA,Authentik Skin Natural Luminous Foundation,Brilliant,080W,0.749019607843137,#E7BA97,True,80.0,78.0
Catrice,HD Liquid Coverage Foundation,Caramel Beige,080,0.437254901960784,#996846,True,80.0,59.0
Essence,Pretty Natural Hydrating Foundation,Cool Chai,80,0.6,#C8956A,True,80.0,79.0
Dior,Diorskin Forever Undercover Foundation,Ebony,080,0.36078431372549,#814D37,True,80.0,73.0
Bite Beauty,Changemaker Supercharged Micellar Foundation,,M80,0.709803921568627,#DCA88E,True,80.0,82.0
Josie Maran,Vibrancy Argan Oil Foundation Fluid,Magical,RG80,0.496078431372549,#9E715F,True,80.0,74.0
Natasha Denona,Face Glow Foundation,DR,80,0.545098039215686,#9F8977,True,80.0,84.0
Urban Decay Cosmetics,Hydromaniac Glowy Tinted Hydrator Foundation,,81,0.305882352941176,#6C4530,True,81.0,76.0
KVD Vegan Beauty,True Portrait Medium Coverage Shake Foundation,Deep,082,0.325490196078431,#6D4A39,True,82.0,57.0
Natasha Denona,Transformatte Pore Vanishing Matte Foundation,,82W,0.670588235294118,#CDAB89,True,82.0,67.0
Natasha Denona,Foundation X+,,82W,0.658823529411765,#D0A580,True,82.0,68.0
ColourPop,Pretty Fresh Foundation,Medium,83C,0.745098039215686,#D9B6A3,True,83.0,65.0
KVD Vegan Beauty,True Portrait Medium Coverage Shake Foundation,Deep,084,0.298039215686275,#644634,True,84.0,57.0
Marc Jacobs Beauty,Re(marc)able Full Cover Foundation Concentrate,Cocoa Medium,84,0.37843137254902,#95532C,True,84.0,87.0
Lancôme,Teint Idole Ultra Wear 24H Long Wear Foundation,Ivoire N,085,0.937254901960784,#F6EFE8,True,85.0,88.0
ColourPop,Pretty Fresh Foundation,Medium,85N,0.717647058823529,#D4AF9A,True,85.0,65.0
Catrice,HD Liquid Coverage Foundation,Chestnut Beige,085,0.331372549019608,#784B31,True,85.0,59.0
Natasha Denona,Transformatte Pore Vanishing Matte Foundation,,85WN,0.637254901960784,#D2A173,True,85.0,67.0
Bite Beauty,Changemaker Supercharged Micellar Foundation,,M85,0.711764705882353,#D9A692,True,85.0,82.0
Josie Maran,Vibrancy Argan Oil Foundation Fluid,Unstoppable,RG85,0.454901960784314,#8F6459,True,85.0,74.0
Natasha Denona,Foundation X+,Wdark,85,0.631372549019608,#CA9B78,True,85.0,68.0
KVD Vegan Beauty,True Portrait Medium Coverage Shake Foundation,Deep,086,0.32156862745098,#6E4A36,True,86.0,57.0
Natasha Denona,Transformatte Pore Vanishing Matte Foundation,,86Y,0.598039215686274,#CE9663,True,86.0,67.0
Marc Jacobs Beauty,Re(marc)able Full Cover Foundation Concentrate,Cocoa Deep,86,0.345098039215686,#7E4832,True,86.0,87.0
Natasha Denona,Foundation X+,,86Y,0.490196078431373,#B37947,True,86.0,68.0
Natasha Denona,Transformatte Pore Vanishing Matte Foundation,,87W,0.613725490196078,#C99B70,True,87.0,67.0
Natasha Denona,Foundation X+,,87W,0.550980392156863,#B38866,True,87.0,68.0
KVD Vegan Beauty,True Portrait Medium Coverage Shake Foundation,Deep,088,0.290196078431373,#624432,True,88.0,57.0
Natasha Denona,Foundation X+,YDark,88,0.670588235294118,#D0A786,True,88.0,68.0
Natasha Denona,Transformatte Pore Vanishing Matte Foundation,,89WY,0.627450980392157,#D19C6F,True,89.0,67.0
KVD Vegan Beauty,True Portrait Medium Coverage Shake Foundation,Deep,090,0.270588235294118,#5E3C2C,True,90.0,57.0
Urban Decay Cosmetics,Hydromaniac Glowy Tinted Hydrator Foundation,,90,0.258823529411765,#5C3628,True,90.0,76.0
Clinique,Superbalanced Makeup,Sand,90,0.976470588235294,#F9F9F9,,90.0,
Clinique,Stay Matte Oil-Free Makeup,Sand,CN 90,0.613725490196078,#C89B71,,90.0,
Clinique,Beyond Perfecting Foundation + Concealer,Sand,CN 90,0.613725490196078,#C89B71,,90.0,
Clinique,Even Better Glow Light Reflecting Makeup Broad Spectrum SPF 15,Sand,CN 90,0.617647058823529,#CC996F,,90.0,
Lancôme,Teint Idole Ultra Wear 24H Long Wear Foundation,Ivoire N,090,0.962745098039216,#FEF3ED,True,90.0,88.0
Lancôme,Rénergie Lift Makeup Lightweight Liquid Foundation SPF 27,Ivoire N,090,0.898039215686275,#F1E6D9,True,90.0,89.0
ZOEVA,Authentik Skin Natural Luminous Foundation,Charismatic,090C,0.766666666666667,#E5BEA2,True,90.0,78.0
Catrice,HD Liquid Coverage Foundation,Espresso Beige,090,0.317647058823529,#73492F,True,90.0,59.0
Essence,Pretty Natural Hydrating Foundation,Neutral Suede,90,0.590196078431373,#C89565,True,90.0,79.0
Natasha Denona,Transformatte Pore Vanishing Matte Foundation,,90N,0.63921568627451,#CCA07A,True,90.0,67.0
Bite Beauty,Changemaker Supercharged Micellar Foundation,,M90,0.645098039215686,#CC9D7D,True,90.0,82.0
Natasha Denona,Foundation X+,N Dark,90,0.652941176470588,#CCA681,True,90.0,68.0
Natasha Denona,Face Glow Foundation,DW,90,0.382352941176471,#916532,True,90.0,84.0
Natasha Denona,Transformatte Pore Vanishing Matte Foundation,,91NY,0.643137254901961,#D1A177,True,91.0,67.0
Natasha Denona,Foundation X+,,91Ny,0.517647058823529,#9D826B,True,91.0,68.0
KVD Vegan Beauty,True Portrait Medium Coverage Shake Foundation,Deep,092,0.290196078431373,#624432,True,92.0,57.0
Catrice,True Skin Hydrating Foundation,Warm Spices,092,0.343137254901961,#864929,True,92.0,58.0
Clinique,Even Better Glow Light Reflecting Makeup Broad Spectrum SPF 15,Toasted Almond,WN 92,0.576470588235294,#CA8B5C,,92.0,
Natasha Denona,Transformatte Pore Vanishing Matte Foundation,,92W,0.462745098039216,#A86F44,True,92.0,67.0
Natasha Denona,Foundation X+,WNDeep,92,0.641176470588235,#C69981,True,92.0,68.0
Clinique,Even Better Refresh™ Hydrating and Repairing Foundation,CLINIQUE Even Better Refresh™ Hydrating and Repairing Foundation,WN 92,0.613725490196078,#D78F62,,92.0,
Natasha Denona,Transformatte Pore Vanishing Matte Foundation,,93R,0.476470588235294,#A27251,True,93.0,67.0
Natasha Denona,Foundation X+,,93R,0.549019607843137,#A97F6F,True,93.0,68.0
KVD Vegan Beauty,True Portrait Medium Coverage Shake Foundation,Deep,094,0.268627450980392,#5D392C,True,94.0,57.0
Clinique,Stay Matte Oil-Free Makeup,Deep Neutral,WN 94,0.584313725490196,#D38F57,,94.0,
Clinique,Even Better Glow Light Reflecting Makeup Broad Spectrum SPF 15,Deep Neutral,WN 94,0.527450980392157,#BF7A4E,,94.0,
Natasha Denona,Transformatte Pore Vanishing Matte Foundation,,94N,0.464705882352941,#A76846,True,94.0,67.0
Natasha Denona,Foundation X+,NDeep,94,0.550980392156863,#AD836C,True,94.0,68.0
Lancôme,Teint Idole Ultra Wear 24H Long Wear Foundation,Ivoire,095,0.67843137254902,#C6B194,True,95.0,88.0
Lancôme,Rénergie Lift Makeup Lightweight Liquid Foundation SPF 27,Ivoire W,095,0.774509803921569,#DDC7AE,True,95.0,89.0
ColourPop,Pretty Fresh Foundation,Medium,95N,0.686274509803922,#CDA791,True,95.0,65.0
Catrice,HD Liquid Coverage Foundation,Deep Mahogany,095,0.984313725490196,#FBFBFB,True,95.0,59.0
Natasha Denona,Face Glow Foundation,DY,95,0.311764705882353,#614B3E,True,95.0,84.0
KVD Vegan Beauty,True Portrait Medium Coverage Shake Foundation,Deep,096,0.23921568627451,#4F352B,True,96.0,57.0
Clinique,Beyond Perfecting Foundation + Concealer,Chai,WN 96,0.6,#D7955B,,96.0,
Natasha Denona,Transformatte Pore Vanishing Matte Foundation,,96NR,0.464705882352941,#996354,True,96.0,67.0
Natasha Denona,Foundation X+,,96Nr,0.43921568627451,#82665E,True,96.0,68.0
KVD Vegan Beauty,True Portrait Medium Coverage Shake Foundation,Deep,098,0.22156862745098,#483329,True,98.0,57.0
Clinique,Stay Matte Oil-Free Makeup,Cream Caramel,WN 98,0.552941176470588,#C88852,,98.0,
Clinique,Beyond Perfecting Foundation + Concealer,Cream Caramel,WN 98,0.552941176470588,#C88852,,98.0,
Clinique,Even Better Glow Light Reflecting Makeup Broad Spectrum SPF 15,Cream Caramel,WN 98,0.545098039215686,#C78A4F,,98.0,
Catrice,HD Liquid Coverage Foundation,Deep Mocha,098,0.223529411764706,#493329,True,98.0,59.0
L'Oréal,Infallible Pro-Matte Liquid Longwear Foundation,True Porcelain,099,0.907843137254902,#FBE3D4,True,99.0,90.0
Anastasia Beverly Hills,Luminous Foundation,,100N,0.901960784313726,#F1E7DB,True,100.0,91.0
Almay,Clear Complexion Make Myself Clear Makeup,Ivory,100,0.772549019607843,#EAC0A0,True,100.0,92.0
L'Oréal,Infallible Pro-Matte Liquid Longwear Foundation,True Alabaster,100,0.909803921568627,#FCDFD4,True,100.0,90.0
Lancôme,Teint Idole Ultra Wear 24H Long Wear Foundation,Ivoire N,100,0.745098039215686,#E3B999,True,100.0,88.0
Juvia's Place,I Am Magic Foundation,Sudan,100,0.182352941176471,#382725,False,100.0,93.0
ColourPop,Pretty Fresh Foundation,Medium,100W,0.672549019607843,#D0AC87,True,100.0,65.0
Almay,Skin Perfecting Healthy Biome Makeup,Fair,100,0.72156862745098,#DFB691,True,100.0,94.0
ZOEVA,Authentik Skin Natural Luminous Foundation,CNFT,100W,0.786274509803922,#EDC9A4,True,100.0,78.0
SMITH & CULT,Veiled Threat Weightless Micro-Blurring Foundation,Neutral,100,0.905882352941176,#F4E2DA,True,100.0,95.0
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,,100,0.925490196078431,#F9E6DF,True,100.0,96.0
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,,100,0.882352941176471,#FFDEC3,True,100.0,97.0
Rare Beauty by Selena Gomez,Liquid Touch Weightless Foundation,,100W,0.862745098039216,#F4DEC4,True,100.0,98.0
FENTY BEAUTY by Rihanna,Pro Filt'r Hydrating Longwear Foundation,,100,0.876470588235294,#FDDDC2,True,100.0,99.0
HUDA BEAUTY,#FauxFilter Skin Finish Buildable Coverage Foundation Stick,,100B,0.907843137254902,#FFE3D0,True,100.0,100.0
HUDA BEAUTY,#FauxFilter Full Coverage Matte Foundation,Milkshake,100B,0.825490196078431,#E8CEBD,True,100.0,101.0
Bite Beauty,Changemaker Supercharged Micellar Foundation,,T100,0.63921568627451,#CA977C,True,100.0,82.0
Origins,Pretty in Bloom™ SPF 20 Flower-Infused Long-Wear Foundation,,100,0.770588235294118,#E3C3A6,True,100.0,102.0
L'Oréal,Infallible Pro-Matte Liquid Longwear Foundation,Classic Ivory,101,0.803921568627451,#F7C2A3,True,101.0,90.0
Dose Of Colors,Meet Your Hue Foundation,Fair,101,0.93921568627451,#FCECE3,True,101.0,103.0
L'Oréal,Infallible Pro-Matte Liquid Longwear Foundation,Ivory Buff,101.5,0.809803921568627,#F4C9A9,True,101.5,90.0
Maybelline,Fit Me Matte + Poreless Liquid Foundation,Fair Porcelain,102,0.956862745098039,#FEF3EA,True,102.0,104.0
L'Oréal,Infallible Pro-Matte Liquid Longwear Foundation,Shell Beige,102,0.727450980392157,#E8A58B,True,102.0,90.0
Maybelline,Super Stay Full Coverage Foundation,Fair Porcelain,102,0.880392156862745,#EFE1D2,True,102.0,105.0
Dose Of Colors,Meet Your Hue Foundation,Fair,102,0.931372549019608,#FEEADD,True,102.0,103.0
AMOREPACIFIC,Color Control Cushion Compact Broad Spectrum SPF 50+,Light Pink,102,0.782352941176471,#E3BEAC,True,102.0,106.0
L'Oréal,Infallible Pro-Matte Liquid Longwear Foundation,Natural Buff,103,0.705882352941177,#EBA67D,True,103.0,90.0
Dose Of Colors,Meet Your Hue Foundation,Fair,103,0.913725490196078,#FCE7D6,True,103.0,103.0
L'Oréal,Infallible Pro-Matte Liquid Longwear Foundation,Golden Beige,104,0.698039215686274,#F2B072,True,104.0,90.0
Dose Of Colors,Meet Your Hue Foundation,Fair,104,0.858823529411765,#FCD9BA,True,104.0,103.0
AMOREPACIFIC,Color Control Cushion Compact Broad Spectrum SPF 50+,Light/Medium Pink,104,0.731372549019608,#DDB498,True,104.0,106.0
Givenchy,Teint Couture City Balm Radiant Perfecting Skin Tint SPF 25,,N104,0.782352941176471,#E0C5AF,True,104.0,107.0
L'Oréal,Infallible Pro-Matte Liquid Longwear Foundation,Nude Buff,104.5,0.715686274509804,#D8B195,True,104.5,90.0
KVD Vegan Beauty,Lock-It Powder Foundation,Fair,105,0.803921568627451,#DAC8C0,True,105.0,108.0
KVD Vegan Beauty,Lock-It Powder Foundation Refills,Fair,105,0.813725490196078,#EDC7B2,True,105.0,109.0
Maybelline,Fit Me Matte + Poreless Liquid Foundation,Fair Ivory,105,0.941176470588235,#FEEDE2,True,105.0,104.0
L'Oréal,Infallible Pro-Matte Liquid Longwear Foundation,Natural Beige,105,0.694117647058824,#EBAF77,True,105.0,90.0
Maybelline,Super Stay Full Coverage Foundation,Fairy Ivory,105,0.776470588235294,#E1C3AB,True,105.0,105.0
ColourPop,Pretty Fresh Foundation,Medium,105N,0.686274509803922,#CCA792,True,105.0,65.0
Dose Of Colors,Meet Your Hue Foundation,Fair,105,0.901960784313726,#FAE2D2,True,105.0,103.0
