id_numbers,marca,produto,nome_tom,tom_especifico,luminosidade,codigo_hex,numero_tom,tom_unificado,id_produto,id_produto_origem,grupo_de_tom
1663,zoeva,authentik skin natural luminous foundation,brave,060n,75.49019607843141,#e7bd9a,60.0,060n,128,78.0,Claro / Light
1664,catrice,hd liquid coverage foundation,latte macchiato beige,060,48.2352941176471,#a67950,60.0,060,21,59.0,Escuro / Dark
1665,sephora collection,matte perfection powder foundation,warm toffee,60,55.294117647058805,#af846b,60.0,60,112,60.0,Médio / Medium
1666,sephora collection,microsmooth baked powder foundation,deep ebony sephora quality way-nice price,60,46.6666666666667,#9e6d50,60.0,60,114,72.0,Escuro / Dark
1667,natasha denona,transformatte pore vanishing matte foundation,,60wy,80.1960784313726,#ecccad,60.0,60wy,96,67.0,Claro / Light
1668,dior,diorskin forever undercover foundation,light mocha,060,45.6862745098039,#ad603c,60.0,060,37,73.0,Escuro / Dark
1669,bite beauty,changemaker supercharged micellar foundation,,m60,76.2745098039216,#ebb29a,60.0,m60,18,82.0,Claro / Light
1670,natasha denona,foundation x+,wymedium,60,73.3333333333333,#e0b196,60.0,60,95,68.0,Médio / Medium
1671,it cosmetics,your skin but better foundation + skincare,deep neutral,61,27.4509803921569,#6a3c22,61.0,61,54,75.0,Retinto / Deep
1672,sephora collection,10 hour wear perfection foundation,dark chocolate,61,49.4117647058824,#9b6b61,61.0,61,107,66.0,Escuro / Dark
1673,sephora collection,best skin ever liquid foundation,p,61,45.4901960784314,#9f6c49,61.0,61,108,69.0,Escuro / Dark
1674,it cosmetics,your skin but better foundation + skincare,deep cool,62,26.078431372548998,#603725,62.0,62,54,75.0,Retinto / Deep
1675,clinique,superbalanced makeup,porcelain beige,62,97.843137254902,#fafaf9,62.0,62,32,,Claro / Light
1676,sephora collection,matte perfection powder foundation,toffee spice,62,53.921568627451,#ad7d66,62.0,62,112,60.0,Médio / Medium
1677,it cosmetics,your skin but better foundation + skincare,deep cool,63,31.3725490196078,#673f39,63.0,63,54,75.0,Escuro / Dark
1678,kvd vegan beauty,true portrait medium coverage shake foundation,tan,063,51.7647058823529,#b27e56,63.0,063,63,57.0,Médio / Medium
1679,sephora collection,10 hour wear perfection foundation,sienna,63,47.6470588235294,#926761,63.0,63,107,66.0,Escuro / Dark
1680,sephora collection,best skin ever liquid foundation,p,63,40.9803921568627,#896448,63.0,63,108,69.0,Escuro / Dark
1681,it cosmetics,your skin but better foundation + skincare,deep cool,64,33.3333333333333,#644846,64.0,64,54,75.0,Escuro / Dark
1682,sephora collection,matte perfection powder foundation,neutral mocha,64,50.0,#9e7461,64.0,64,112,60.0,Escuro / Dark
1683,sephora collection,matte perfection full coverage foundation,coffee,64,50.9803921568627,#98736c,64.0,64,111,70.0,Médio / Medium
1684,catrice,hd liquid coverage foundation,bronze beige,065,46.4705882352941,#a47349,65.0,065,21,59.0,Escuro / Dark
1685,sephora collection,10 hour wear perfection foundation,deep dark ebony,65,30.784313725490197,#6a4733,65.0,65,107,66.0,Escuro / Dark
1686,bite beauty,changemaker supercharged micellar foundation,,m65,75.2941176470588,#e8b298,65.0,m65,18,82.0,Claro / Light
1687,natasha denona,face glow foundation,md,65,35.8823529411765,#7d543a,65.0,65,94,84.0,Escuro / Dark
1688,sephora collection,best skin ever liquid foundation,n,65,36.4705882352941,#805c3a,65.0,65,108,69.0,Escuro / Dark
1689,sephora collection,10 hour wear perfection foundation,chestnut,65.5,45.0980392156863,#87625f,65.5,65.5,107,66.0,Escuro / Dark
1690,sephora collection,best skin ever liquid foundation,p,65.5,32.5490196078431,#715035,65.5,65.5,108,69.0,Escuro / Dark
1691,kvd vegan beauty,true portrait medium coverage shake foundation,tan,066,49.2156862745098,#ad7a4e,66.0,066,63,57.0,Escuro / Dark
1692,sephora collection,10 hour wear perfection foundation,sandalwood,66,36.6666666666667,#745947,66.0,66,107,66.0,Escuro / Dark
1693,sephora collection,matte perfection powder foundation,mocha spice,66,47.843137254902004,#96705e,66.0,66,112,60.0,Escuro / Dark
1694,sephora collection,10 hour wear perfection foundation,light espresso,66.5,45.6862745098039,#8d665c,66.5,66.5,107,66.0,Escuro / Dark
1695,sephora collection,best skin ever liquid foundation,n,66.5,39.8039215686274,#866645,66.5,66.5,108,69.0,Escuro / Dark
1696,sephora collection,10 hour wear perfection foundation,expresso,67,36.2745098039216,#725647,67.0,67,107,66.0,Escuro / Dark
1697,sephora collection,best skin ever liquid foundation,p,67,35.2941176470588,#7b5739,67.0,67,108,69.0,Escuro / Dark
1698,kvd vegan beauty,true portrait medium coverage shake foundation,tan,068,47.6470588235294,#a8714b,68.0,068,63,57.0,Escuro / Dark
1699,clinique,even better glow light reflecting makeup broad spectrum spf 15,brulee,wn 68,57.2549019607843,#cb8f59,68.0,wn 68,29,,Médio / Medium
1700,sephora collection,10 hour wear perfection foundation,brownie,68,41.960784313725505,#7b5e5b,68.0,68,107,66.0,Escuro / Dark
1701,sephora collection,matte perfection powder foundation,deep mocha,68,48.6274509803922,#967262,68.0,68,112,60.0,Escuro / Dark
1702,sephora collection,best skin ever liquid foundation,n,68,35.6862745098039,#7a5a3c,68.0,68,108,69.0,Escuro / Dark
1703,kvd vegan beauty,true portrait medium coverage shake foundation,tan,070,46.274509803921596,#a46748,70.0,070,63,57.0,Escuro / Dark
1704,urban decay cosmetics,hydromaniac glowy tinted hydrator foundation,,70,43.5294117647059,#a4643a,70.0,70,127,76.0,Escuro / Dark
1705,clinique,superbalanced makeup,vanilla,70,97.64705882352939,#f9f9f9,70.0,70,32,,Claro / Light
1706,clinique,stay matte oil-free makeup,vanilla,cn 70,67.45098039215691,#d6a682,70.0,cn 70,31,,Médio / Medium
1707,clinique,beyond perfecting foundation + concealer,vanilla,cn 70,67.45098039215691,#d6a682,70.0,cn 70,27,,Médio / Medium
1708,clinique,even better glow light reflecting makeup broad spectrum spf 15,vanilla,cn 70,68.4313725490196,#d9a784,70.0,cn 70,29,,Médio / Medium
1709,florence by mills,like a light skin tint,,lm070,64.7058823529412,#d19a79,70.0,lm070,143,77.0,Médio / Medium
1710,colourpop,pretty fresh foundation,light,70w,73.1372549019608,#d8b99d,70.0,70w,33,65.0,Médio / Medium
1711,zoeva,authentik skin natural luminous foundation,bright,070n,73.921568627451,#e8ba91,70.0,070n,128,78.0,Médio / Medium
1712,catrice,hd liquid coverage foundation,toffee beige,070,44.509803921568604,#a36d40,70.0,070,21,59.0,Escuro / Dark
1713,essence,pretty natural hydrating foundation,warm cashew,70,60.588235294117595,#ca986b,70.0,70,42,79.0,Médio / Medium
1714,sephora collection,matte perfection powder foundation,mocha java,70,47.0588235294118,#8e6f62,70.0,70,112,60.0,Escuro / Dark
1715,natasha denona,transformatte pore vanishing matte foundation,,70wn,65.2941176470588,#c89f85,70.0,70wn,96,67.0,Médio / Medium
1716,dior,diorskin forever undercover foundation,dark brown,070,41.3725490196078,#98583b,70.0,070,37,73.0,Escuro / Dark
1717,bite beauty,changemaker supercharged micellar foundation,,m70,73.5294117647059,#e3b094,70.0,m70,18,82.0,Médio / Medium
1718,natasha denona,foundation x+,wnmedium,70,69.2156862745098,#deab83,70.0,70,95,68.0,Médio / Medium
1719,kvd vegan beauty,true portrait medium coverage shake foundation,tan,072,42.156862745098,#946243,72.0,072,63,57.0,Escuro / Dark
1720,clinique,superbalanced makeup,sunny,72,97.64705882352939,#f9f9f9,72.0,72,32,,Claro / Light
1721,kvd vegan beauty,true portrait medium coverage shake foundation,tan,074,39.0196078431373,#8a603d,74.0,074,63,57.0,Escuro / Dark
1722,clinique,stay matte oil-free makeup,beige,cn 74,63.3333333333333,#d09b73,74.0,cn 74,31,,Médio / Medium
1723,clinique,beyond perfecting foundation + concealer,beige,cn 74,63.3333333333333,#d09b73,74.0,cn 74,27,,Médio / Medium
1724,clinique,even better glow light reflecting makeup broad spectrum spf 15,beige,cn 74,57.843137254902,#c48a63,74.0,cn 74,29,,Médio / Medium
1725,natasha denona,transformatte pore vanishing matte foundation,,75y,65.6862745098039,#e3a66c,75.0,75y,96,67.0,Médio / Medium
1726,bite beauty,changemaker supercharged micellar foundation,,m75,74.3137254901961,#e8b193,75.0,m75,18,82.0,Médio / Medium
1727,josie maran,vibrancy argan oil foundation fluid,reverent,rg75,54.1176470588235,#a97f6b,75.0,rg75,55,74.0,Médio / Medium
1728,natasha denona,foundation x+,y dark,75,67.6470588235294,#daa67f,75.0,75,95,68.0,Médio / Medium
1729,natasha denona,face glow foundation,mdy,75,48.823529411764696,#a07e59,75.0,75,94,84.0,Escuro / Dark
1730,kvd vegan beauty,true portrait medium coverage shake foundation,tan,076,36.4705882352941,#7f573b,76.0,076,63,57.0,Escuro / Dark
1731,clinique,beyond perfecting foundation + concealer,toasted wheat,wn 76,56.862745098039206,#c38b5f,76.0,wn 76,27,,Médio / Medium
1732,clinique,even better glow light reflecting makeup broad spectrum spf 15,toasted wheat,wn 76,62.9411764705882,#d39d6e,76.0,wn 76,29,,Médio / Medium
1733,kvd vegan beauty,true portrait medium coverage shake foundation,tan,078,34.9019607843137,#77533b,78.0,078,63,57.0,Escuro / Dark
1734,clinique,beyond perfecting foundation + concealer,nutty,cn 78,60.588235294117595,#ce9467,78.0,cn 78,27,,Médio / Medium
1735,kvd vegan beauty,true portrait medium coverage shake foundation,deep,080,32.9411764705882,#734b35,80.0,080,63,57.0,Escuro / Dark
1736,urban decay cosmetics,hydromaniac glowy tinted hydrator foundation,,80,32.9411764705882,#804d28,80.0,80,127,76.0,Escuro / Dark
1737,catrice,true skin hydrating foundation,neutral pecan,080,38.6274509803922,#935332,80.0,080,22,58.0,Escuro / Dark
1738,florence by mills,like a light skin tint,,m080,64.5098039215686,#ca9b7f,80.0,m080,143,77.0,Médio / Medium
1739,colourpop,pretty fresh foundation,medium,80w,70.3921568627451,#d7b490,80.0,80w,33,65.0,Médio / Medium
1740,zoeva,authentik skin natural luminous foundation,brilliant,080w,74.9019607843137,#e7ba97,80.0,080w,128,78.0,Médio / Medium
1741,catrice,hd liquid coverage foundation,caramel beige,080,43.7254901960784,#996846,80.0,080,21,59.0,Escuro / Dark
1742,essence,pretty natural hydrating foundation,cool chai,80,60.0,#c8956a,80.0,80,42,79.0,Médio / Medium
1743,dior,diorskin forever undercover foundation,ebony,080,36.078431372549005,#814d37,80.0,080,37,73.0,Escuro / Dark
1744,bite beauty,changemaker supercharged micellar foundation,,m80,70.9803921568627,#dca88e,80.0,m80,18,82.0,Médio / Medium
1745,josie maran,vibrancy argan oil foundation fluid,magical,rg80,49.607843137254896,#9e715f,80.0,rg80,55,74.0,Escuro / Dark
1746,natasha denona,face glow foundation,dr,80,54.5098039215686,#9f8977,80.0,80,94,84.0,Médio / Medium
1747,urban decay cosmetics,hydromaniac glowy tinted hydrator foundation,,81,30.5882352941176,#6c4530,81.0,81,127,76.0,Escuro / Dark
1748,kvd vegan beauty,true portrait medium coverage shake foundation,deep,082,32.5490196078431,#6d4a39,82.0,082,63,57.0,Escuro / Dark
1749,natasha denona,transformatte pore vanishing matte foundation,,82w,67.05882352941181,#cdab89,82.0,82w,96,67.0,Médio / Medium
1750,natasha denona,foundation x+,,82w,65.8823529411765,#d0a580,82.0,82w,95,68.0,Médio / Medium
1751,colourpop,pretty fresh foundation,medium,83c,74.50980392156859,#d9b6a3,83.0,83c,33,65.0,Médio / Medium
1752,kvd vegan beauty,true portrait medium coverage shake foundation,deep,084,29.8039215686275,#644634,84.0,084,63,57.0,Retinto / Deep
1753,marc jacobs beauty,re(marc)able full cover foundation concentrate,cocoa medium,84,37.843137254902,#95532c,84.0,84,88,87.0,Escuro / Dark
1754,lancôme,teint idole ultra wear 24h long wear foundation,ivoire n,085,93.7254901960784,#f6efe8,85.0,085,75,88.0,Claro / Light
1755,colourpop,pretty fresh foundation,medium,85n,71.7647058823529,#d4af9a,85.0,85n,33,65.0,Médio / Medium
1756,catrice,hd liquid coverage foundation,chestnut beige,085,33.1372549019608,#784b31,85.0,085,21,59.0,Escuro / Dark
1757,natasha denona,transformatte pore vanishing matte foundation,,85wn,63.725490196078404,#d2a173,85.0,85wn,96,67.0,Médio / Medium
1758,bite beauty,changemaker supercharged micellar foundation,,m85,71.17647058823529,#d9a692,85.0,m85,18,82.0,Médio / Medium
1759,josie maran,vibrancy argan oil foundation fluid,unstoppable,rg85,45.4901960784314,#8f6459,85.0,rg85,55,74.0,Escuro / Dark
1760,natasha denona,foundation x+,wdark,85,63.1372549019608,#ca9b78,85.0,85,95,68.0,Médio / Medium
1761,kvd vegan beauty,true portrait medium coverage shake foundation,deep,086,32.156862745098,#6e4a36,86.0,086,63,57.0,Escuro / Dark
1762,natasha denona,transformatte pore vanishing matte foundation,,86y,59.8039215686274,#ce9663,86.0,86y,96,67.0,Médio / Medium
1763,marc jacobs beauty,re(marc)able full cover foundation concentrate,cocoa deep,86,34.5098039215686,#7e4832,86.0,86,88,87.0,Escuro / Dark
1764,natasha denona,foundation x+,,86y,49.019607843137294,#b37947,86.0,86y,95,68.0,Escuro / Dark
1765,natasha denona,transformatte pore vanishing matte foundation,,87w,61.3725490196078,#c99b70,87.0,87w,96,67.0,Médio / Medium
1766,natasha denona,foundation x+,,87w,55.0980392156863,#b38866,87.0,87w,95,68.0,Médio / Medium
1767,kvd vegan beauty,true portrait medium coverage shake foundation,deep,088,29.0196078431373,#624432,88.0,088,63,57.0,Retinto / Deep
1768,natasha denona,foundation x+,ydark,88,67.05882352941181,#d0a786,88.0,88,95,68.0,Médio / Medium
1769,natasha denona,transformatte pore vanishing matte foundation,,89wy,62.7450980392157,#d19c6f,89.0,89wy,96,67.0,Médio / Medium
1770,kvd vegan beauty,true portrait medium coverage shake foundation,deep,090,27.058823529411804,#5e3c2c,90.0,090,63,57.0,Retinto / Deep
1771,urban decay cosmetics,hydromaniac glowy tinted hydrator foundation,,90,25.8823529411765,#5c3628,90.0,90,127,76.0,Retinto / Deep
1772,clinique,superbalanced makeup,sand,90,97.64705882352939,#f9f9f9,90.0,90,32,,Claro / Light
1773,clinique,stay matte oil-free makeup,sand,cn 90,61.3725490196078,#c89b71,90.0,cn 90,31,,Médio / Medium
1774,clinique,beyond perfecting foundation + concealer,sand,cn 90,61.3725490196078,#c89b71,90.0,cn 90,27,,Médio / Medium
1775,clinique,even better glow light reflecting makeup broad spectrum spf 15,sand,cn 90,61.7647058823529,#cc996f,90.0,cn 90,29,,Médio / Medium
1776,lancôme,teint idole ultra wear 24h long wear foundation,ivoire n,090,96.2745098039216,#fef3ed,90.0,090,75,88.0,Claro / Light
1777,lancôme,rénergie lift makeup lightweight liquid foundation spf 27,ivoire n,090,89.8039215686275,#f1e6d9,90.0,090,72,89.0,Claro / Light
1778,zoeva,authentik skin natural luminous foundation,charismatic,090c,76.6666666666667,#e5bea2,90.0,090c,128,78.0,Claro / Light
1779,catrice,hd liquid coverage foundation,espresso beige,090,31.7647058823529,#73492f,90.0,090,21,59.0,Escuro / Dark
1780,essence,pretty natural hydrating foundation,neutral suede,90,59.0196078431373,#c89565,90.0,90,42,79.0,Médio / Medium
1781,natasha denona,transformatte pore vanishing matte foundation,,90n,63.921568627450995,#cca07a,90.0,90n,96,67.0,Médio / Medium
1782,bite beauty,changemaker supercharged micellar foundation,,m90,64.5098039215686,#cc9d7d,90.0,m90,18,82.0,Médio / Medium
1783,natasha denona,foundation x+,n dark,90,65.2941176470588,#cca681,90.0,90,95,68.0,Médio / Medium
1784,natasha denona,face glow foundation,dw,90,38.2352941176471,#916532,90.0,90,94,84.0,Escuro / Dark
1785,natasha denona,transformatte pore vanishing matte foundation,,91ny,64.3137254901961,#d1a177,91.0,91ny,96,67.0,Médio / Medium
1786,natasha denona,foundation x+,,91ny,51.7647058823529,#9d826b,91.0,91ny,95,68.0,Médio / Medium
1787,kvd vegan beauty,true portrait medium coverage shake foundation,deep,092,29.0196078431373,#624432,92.0,092,63,57.0,Retinto / Deep
1788,catrice,true skin hydrating foundation,warm spices,092,34.3137254901961,#864929,92.0,092,22,58.0,Escuro / Dark
1789,clinique,even better glow light reflecting makeup broad spectrum spf 15,toasted almond,wn 92,57.6470588235294,#ca8b5c,92.0,wn 92,29,,Médio / Medium
1790,natasha denona,transformatte pore vanishing matte foundation,,92w,46.274509803921596,#a86f44,92.0,92w,96,67.0,Escuro / Dark
1791,natasha denona,foundation x+,wndeep,92,64.11764705882351,#c69981,92.0,92,95,68.0,Médio / Medium
1792,clinique,even better refresh™ hydrating and repairing foundation,clinique even better refresh™ hydrating and repairing foundation,wn 92,61.3725490196078,#d78f62,92.0,wn 92,30,,Médio / Medium
1793,natasha denona,transformatte pore vanishing matte foundation,,93r,47.6470588235294,#a27251,93.0,93r,96,67.0,Escuro / Dark
1794,natasha denona,foundation x+,,93r,54.901960784313694,#a97f6f,93.0,93r,95,68.0,Médio / Medium
1795,kvd vegan beauty,true portrait medium coverage shake foundation,deep,094,26.8627450980392,#5d392c,94.0,094,63,57.0,Retinto / Deep
1796,clinique,stay matte oil-free makeup,deep neutral,wn 94,58.4313725490196,#d38f57,94.0,wn 94,31,,Médio / Medium
1797,clinique,even better glow light reflecting makeup broad spectrum spf 15,deep neutral,wn 94,52.7450980392157,#bf7a4e,94.0,wn 94,29,,Médio / Medium
1798,natasha denona,transformatte pore vanishing matte foundation,,94n,46.4705882352941,#a76846,94.0,94n,96,67.0,Escuro / Dark
1799,natasha denona,foundation x+,ndeep,94,55.0980392156863,#ad836c,94.0,94,95,68.0,Médio / Medium
1800,lancôme,teint idole ultra wear 24h long wear foundation,ivoire,095,67.843137254902,#c6b194,95.0,095,75,88.0,Médio / Medium
1801,lancôme,rénergie lift makeup lightweight liquid foundation spf 27,ivoire w,095,77.4509803921569,#ddc7ae,95.0,095,72,89.0,Claro / Light
1802,colourpop,pretty fresh foundation,medium,95n,68.6274509803922,#cda791,95.0,95n,33,65.0,Médio / Medium
